 v-sweep         v(vinp)         v(voutp)        v(voutn)       
 8.62000000e-01  1.33100000e+00  1.70240966e+00  1.07327949e-01 
 8.63000000e-01  1.33150000e+00  1.70245515e+00  1.07285340e-01 
 8.64000000e-01  1.33200000e+00  1.70250037e+00  1.07242941e-01 
 8.65000000e-01  1.33250000e+00  1.70254535e+00  1.07200753e-01 
 8.66000000e-01  1.33300000e+00  1.70259007e+00  1.07158774e-01 
 8.67000000e-01  1.33350000e+00  1.70263453e+00  1.07117002e-01 
 8.68000000e-01  1.33400000e+00  1.70267875e+00  1.07075437e-01 
 8.69000000e-01  1.33450000e+00  1.70272271e+00  1.07034078e-01 
 8.70000000e-01  1.33500000e+00  1.70276643e+00  1.06992922e-01 
 8.71000000e-01  1.33550000e+00  1.70280990e+00  1.06951970e-01 
 8.72000000e-01  1.33600000e+00  1.70285312e+00  1.06911221e-01 
 8.73000000e-01  1.33650000e+00  1.70289609e+00  1.06870672e-01 
 8.74000000e-01  1.33700000e+00  1.70293882e+00  1.06830322e-01 
 8.75000000e-01  1.33750000e+00  1.70298131e+00  1.06790172e-01 
 8.76000000e-01  1.33800000e+00  1.70302355e+00  1.06750218e-01 
 8.77000000e-01  1.33850000e+00  1.70306555e+00  1.06710461e-01 
 8.78000000e-01  1.33900000e+00  1.70310731e+00  1.06670900e-01 
 8.79000000e-01  1.33950000e+00  1.70314883e+00  1.06631532e-01 
 8.80000000e-01  1.34000000e+00  1.70319011e+00  1.06592357e-01 
 8.81000000e-01  1.34050000e+00  1.70323115e+00  1.06553374e-01 
 8.82000000e-01  1.34100000e+00  1.70327195e+00  1.06514581e-01 
 8.83000000e-01  1.34150000e+00  1.70331252e+00  1.06475978e-01 
 8.84000000e-01  1.34200000e+00  1.70335286e+00  1.06437564e-01 
 8.85000000e-01  1.34250000e+00  1.70339296e+00  1.06399336e-01 
 8.86000000e-01  1.34300000e+00  1.70343283e+00  1.06361295e-01 
 8.87000000e-01  1.34350000e+00  1.70347247e+00  1.06323438e-01 
 8.88000000e-01  1.34400000e+00  1.70351188e+00  1.06285766e-01 
 8.89000000e-01  1.34450000e+00  1.70355105e+00  1.06248276e-01 
 8.90000000e-01  1.34500000e+00  1.70359000e+00  1.06210967e-01 
 8.91000000e-01  1.34550000e+00  1.70362872e+00  1.06173839e-01 
 8.92000000e-01  1.34600000e+00  1.70366722e+00  1.06136891e-01 
 8.93000000e-01  1.34650000e+00  1.70370549e+00  1.06100120e-01 
 8.94000000e-01  1.34700000e+00  1.70374353e+00  1.06063527e-01 
 8.95000000e-01  1.34750000e+00  1.70378136e+00  1.06027109e-01 
 8.96000000e-01  1.34800000e+00  1.70381896e+00  1.05990867e-01 
 8.97000000e-01  1.34850000e+00  1.70385634e+00  1.05954798e-01 
 8.98000000e-01  1.34900000e+00  1.70389349e+00  1.05918902e-01 
 8.99000000e-01  1.34950000e+00  1.70393043e+00  1.05883177e-01 
 9.00000000e-01  1.35000000e+00  1.70396716e+00  1.05847623e-01 
 9.01000000e-01  1.35050000e+00  1.70400366e+00  1.05812238e-01 
 9.02000000e-01  1.35100000e+00  1.70403995e+00  1.05777022e-01 
 9.03000000e-01  1.35150000e+00  1.70407602e+00  1.05741972e-01 
 9.04000000e-01  1.35200000e+00  1.70411188e+00  1.05707089e-01 
 9.05000000e-01  1.35250000e+00  1.70414753e+00  1.05672371e-01 
 9.06000000e-01  1.35300000e+00  1.70418296e+00  1.05637816e-01 
 9.07000000e-01  1.35350000e+00  1.70421818e+00  1.05603424e-01 
 9.08000000e-01  1.35400000e+00  1.70425320e+00  1.05569194e-01 
 9.09000000e-01  1.35450000e+00  1.70428800e+00  1.05535125e-01 
 9.10000000e-01  1.35500000e+00  1.70432260e+00  1.05501215e-01 
 9.11000000e-01  1.35550000e+00  1.70435699e+00  1.05467464e-01 
 9.12000000e-01  1.35600000e+00  1.70439117e+00  1.05433870e-01 
 9.13000000e-01  1.35650000e+00  1.70442515e+00  1.05400433e-01 
 9.14000000e-01  1.35700000e+00  1.70445892e+00  1.05367151e-01 
 9.15000000e-01  1.35750000e+00  1.70449250e+00  1.05334023e-01 
 9.16000000e-01  1.35800000e+00  1.70452587e+00  1.05301048e-01 
 9.17000000e-01  1.35850000e+00  1.70455903e+00  1.05268226e-01 
 9.18000000e-01  1.35900000e+00  1.70459200e+00  1.05235554e-01 
 9.19000000e-01  1.35950000e+00  1.70462477e+00  1.05203033e-01 
 9.20000000e-01  1.36000000e+00  1.70465735e+00  1.05170661e-01 
 9.21000000e-01  1.36050000e+00  1.70468972e+00  1.05138436e-01 
 9.22000000e-01  1.36100000e+00  1.70472190e+00  1.05106359e-01 
 9.23000000e-01  1.36150000e+00  1.70475389e+00  1.05074427e-01 
 9.24000000e-01  1.36200000e+00  1.70478568e+00  1.05042640e-01 
 9.25000000e-01  1.36250000e+00  1.70481727e+00  1.05010998e-01 
 9.26000000e-01  1.36300000e+00  1.70484868e+00  1.04979498e-01 
 9.27000000e-01  1.36350000e+00  1.70487989e+00  1.04948140e-01 
 9.28000000e-01  1.36400000e+00  1.70491092e+00  1.04916922e-01 
 9.29000000e-01  1.36450000e+00  1.70494175e+00  1.04885845e-01 
 9.30000000e-01  1.36500000e+00  1.70497240e+00  1.04854906e-01 
 9.31000000e-01  1.36550000e+00  1.70500286e+00  1.04824105e-01 
 9.32000000e-01  1.36600000e+00  1.70503313e+00  1.04793441e-01 
 9.33000000e-01  1.36650000e+00  1.70506322e+00  1.04762912e-01 
 9.34000000e-01  1.36700000e+00  1.70509313e+00  1.04732519e-01 
 9.35000000e-01  1.36750000e+00  1.70512285e+00  1.04702259e-01 
 9.36000000e-01  1.36800000e+00  1.70515238e+00  1.04672132e-01 
 9.37000000e-01  1.36850000e+00  1.70518174e+00  1.04642137e-01 
 9.38000000e-01  1.36900000e+00  1.70521092e+00  1.04612273e-01 
 9.39000000e-01  1.36950000e+00  1.70523991e+00  1.04582539e-01 
 9.40000000e-01  1.37000000e+00  1.70526873e+00  1.04552933e-01 
 9.41000000e-01  1.37050000e+00  1.70529737e+00  1.04523456e-01 
 9.42000000e-01  1.37100000e+00  1.70532584e+00  1.04494106e-01 
 9.43000000e-01  1.37150000e+00  1.70535412e+00  1.04464882e-01 
 9.44000000e-01  1.37200000e+00  1.70538224e+00  1.04435783e-01 
 9.45000000e-01  1.37250000e+00  1.70541018e+00  1.04406808e-01 
 9.46000000e-01  1.37300000e+00  1.70543794e+00  1.04377956e-01 
 9.47000000e-01  1.37350000e+00  1.70546554e+00  1.04349227e-01 
 9.48000000e-01  1.37400000e+00  1.70549296e+00  1.04320619e-01 
 9.49000000e-01  1.37450000e+00  1.70552021e+00  1.04292131e-01 
 9.50000000e-01  1.37500000e+00  1.70554729e+00  1.04263763e-01 
 9.51000000e-01  1.37550000e+00  1.70557421e+00  1.04235514e-01 
 9.52000000e-01  1.37600000e+00  1.70560096e+00  1.04207382e-01 
 9.53000000e-01  1.37650000e+00  1.70562754e+00  1.04179367e-01 
 9.54000000e-01  1.37700000e+00  1.70565395e+00  1.04151468e-01 
 9.55000000e-01  1.37750000e+00  1.70568020e+00  1.04123684e-01 
 9.56000000e-01  1.37800000e+00  1.70570628e+00  1.04096014e-01 
 9.57000000e-01  1.37850000e+00  1.70573221e+00  1.04068457e-01 
 9.58000000e-01  1.37900000e+00  1.70575797e+00  1.04041012e-01 
 9.59000000e-01  1.37950000e+00  1.70578357e+00  1.04013679e-01 
 9.60000000e-01  1.38000000e+00  1.70580900e+00  1.03986456e-01 
 9.61000000e-01  1.38050000e+00  1.70583428e+00  1.03959342e-01 
 9.62000000e-01  1.38100000e+00  1.70585940e+00  1.03932338e-01 
 9.63000000e-01  1.38150000e+00  1.70588436e+00  1.03905441e-01 
 9.64000000e-01  1.38200000e+00  1.70590917e+00  1.03878652e-01 
 9.65000000e-01  1.38250000e+00  1.70593381e+00  1.03851968e-01 
 9.66000000e-01  1.38300000e+00  1.70595831e+00  1.03825390e-01 
 9.67000000e-01  1.38350000e+00  1.70598265e+00  1.03798916e-01 
 9.68000000e-01  1.38400000e+00  1.70600683e+00  1.03772546e-01 
 9.69000000e-01  1.38450000e+00  1.70603086e+00  1.03746278e-01 
 9.70000000e-01  1.38500000e+00  1.70605474e+00  1.03720113e-01 
 9.71000000e-01  1.38550000e+00  1.70607847e+00  1.03694048e-01 
 9.72000000e-01  1.38600000e+00  1.70610205e+00  1.03668084e-01 
 9.73000000e-01  1.38650000e+00  1.70612548e+00  1.03642219e-01 
 9.74000000e-01  1.38700000e+00  1.70614876e+00  1.03616453e-01 
 9.75000000e-01  1.38750000e+00  1.70617189e+00  1.03590784e-01 
 9.76000000e-01  1.38800000e+00  1.70619487e+00  1.03565212e-01 
 9.77000000e-01  1.38850000e+00  1.70621771e+00  1.03539737e-01 
 9.78000000e-01  1.38900000e+00  1.70624040e+00  1.03514357e-01 
 9.79000000e-01  1.38950000e+00  1.70626295e+00  1.03489071e-01 
 9.80000000e-01  1.39000000e+00  1.70628536e+00  1.03463879e-01 
 9.81000000e-01  1.39050000e+00  1.70630762e+00  1.03438780e-01 
 9.82000000e-01  1.39100000e+00  1.70632974e+00  1.03413774e-01 
 9.83000000e-01  1.39150000e+00  1.70635171e+00  1.03388858e-01 
 9.84000000e-01  1.39200000e+00  1.70637355e+00  1.03364033e-01 
 9.85000000e-01  1.39250000e+00  1.70639525e+00  1.03339298e-01 
 9.86000000e-01  1.39300000e+00  1.70641680e+00  1.03314652e-01 
 9.87000000e-01  1.39350000e+00  1.70643822e+00  1.03290094e-01 
 9.88000000e-01  1.39400000e+00  1.70645950e+00  1.03265624e-01 
 9.89000000e-01  1.39450000e+00  1.70648065e+00  1.03241241e-01 
 9.90000000e-01  1.39500000e+00  1.70650165e+00  1.03216943e-01 
 9.91000000e-01  1.39550000e+00  1.70652253e+00  1.03192731e-01 
 9.92000000e-01  1.39600000e+00  1.70654326e+00  1.03168603e-01 
 9.93000000e-01  1.39650000e+00  1.70656387e+00  1.03144559e-01 
 9.94000000e-01  1.39700000e+00  1.70658434e+00  1.03120598e-01 
 9.95000000e-01  1.39750000e+00  1.70660468e+00  1.03096719e-01 
 9.96000000e-01  1.39800000e+00  1.70662488e+00  1.03072922e-01 
 9.97000000e-01  1.39850000e+00  1.70664496e+00  1.03049206e-01 
 9.98000000e-01  1.39900000e+00  1.70666490e+00  1.03025570e-01 
 9.99000000e-01  1.39950000e+00  1.70668472e+00  1.03002013e-01 
 1.00000000e+00  1.40000000e+00  1.70670441e+00  1.02978535e-01 
 1.00100000e+00  1.40050000e+00  1.70672396e+00  1.02955135e-01 
 1.00200000e+00  1.40100000e+00  1.70674339e+00  1.02931812e-01 
 1.00300000e+00  1.40150000e+00  1.70676270e+00  1.02908565e-01 
 1.00400000e+00  1.40200000e+00  1.70678188e+00  1.02885395e-01 
 1.00500000e+00  1.40250000e+00  1.70680093e+00  1.02862300e-01 
 1.00600000e+00  1.40300000e+00  1.70681986e+00  1.02839279e-01 
 1.00700000e+00  1.40350000e+00  1.70683866e+00  1.02816332e-01 
 1.00800000e+00  1.40400000e+00  1.70685734e+00  1.02793458e-01 
 1.00900000e+00  1.40450000e+00  1.70687590e+00  1.02770657e-01 
 1.01000000e+00  1.40500000e+00  1.70689433e+00  1.02747927e-01 
 1.01100000e+00  1.40550000e+00  1.70691265e+00  1.02725268e-01 
 1.01200000e+00  1.40600000e+00  1.70693084e+00  1.02702680e-01 
 1.01300000e+00  1.40650000e+00  1.70694892e+00  1.02680162e-01 
 1.01400000e+00  1.40700000e+00  1.70696687e+00  1.02657713e-01 
 1.01500000e+00  1.40750000e+00  1.70698471e+00  1.02635332e-01 
 1.01600000e+00  1.40800000e+00  1.70700242e+00  1.02613019e-01 
 1.01700000e+00  1.40850000e+00  1.70702002e+00  1.02590773e-01 
 1.01800000e+00  1.40900000e+00  1.70703751e+00  1.02568594e-01 
 1.01900000e+00  1.40950000e+00  1.70705487e+00  1.02546481e-01 
 1.02000000e+00  1.41000000e+00  1.70707213e+00  1.02524433e-01 
 1.02100000e+00  1.41050000e+00  1.70708926e+00  1.02502450e-01 
 1.02200000e+00  1.41100000e+00  1.70710629e+00  1.02480530e-01 
 1.02300000e+00  1.41150000e+00  1.70712319e+00  1.02458674e-01 
 1.02400000e+00  1.41200000e+00  1.70713999e+00  1.02436881e-01 
 1.02500000e+00  1.41250000e+00  1.70715667e+00  1.02415150e-01 
 1.02600000e+00  1.41300000e+00  1.70717324e+00  1.02393481e-01 
 1.02700000e+00  1.41350000e+00  1.70718970e+00  1.02371872e-01 
 1.02800000e+00  1.41400000e+00  1.70720605e+00  1.02350324e-01 
 1.02900000e+00  1.41450000e+00  1.70722229e+00  1.02328835e-01 
 1.03000000e+00  1.41500000e+00  1.70723842e+00  1.02307406e-01 
 1.03100000e+00  1.41550000e+00  1.70725444e+00  1.02286035e-01 
 1.03200000e+00  1.41600000e+00  1.70727036e+00  1.02264723e-01 
 1.03300000e+00  1.41650000e+00  1.70728616e+00  1.02243467e-01 
 1.03400000e+00  1.41700000e+00  1.70730186e+00  1.02222269e-01 
 1.03500000e+00  1.41750000e+00  1.70731745e+00  1.02201126e-01 
 1.03600000e+00  1.41800000e+00  1.70733293e+00  1.02180039e-01 
 1.03700000e+00  1.41850000e+00  1.70734831e+00  1.02159008e-01 
 1.03800000e+00  1.41900000e+00  1.70736359e+00  1.02138031e-01 
 1.03900000e+00  1.41950000e+00  1.70737876e+00  1.02117108e-01 
 1.04000000e+00  1.42000000e+00  1.70739382e+00  1.02096238e-01 
 1.04100000e+00  1.42050000e+00  1.70740878e+00  1.02075421e-01 
 1.04200000e+00  1.42100000e+00  1.70742364e+00  1.02054656e-01 
 1.04300000e+00  1.42150000e+00  1.70743840e+00  1.02033943e-01 
 1.04400000e+00  1.42200000e+00  1.70745306e+00  1.02013281e-01 
 1.04500000e+00  1.42250000e+00  1.70746761e+00  1.01992670e-01 
 1.04600000e+00  1.42300000e+00  1.70748207e+00  1.01972109e-01 
 1.04700000e+00  1.42350000e+00  1.70749642e+00  1.01951598e-01 
 1.04800000e+00  1.42400000e+00  1.70751067e+00  1.01931136e-01 
 1.04900000e+00  1.42450000e+00  1.70752483e+00  1.01910722e-01 
 1.05000000e+00  1.42500000e+00  1.70753889e+00  1.01890356e-01 
 1.05100000e+00  1.42550000e+00  1.70755284e+00  1.01870038e-01 
 1.05200000e+00  1.42600000e+00  1.70756671e+00  1.01849766e-01 
 1.05300000e+00  1.42650000e+00  1.70758047e+00  1.01829541e-01 
 1.05400000e+00  1.42700000e+00  1.70759414e+00  1.01809362e-01 
 1.05500000e+00  1.42750000e+00  1.70760771e+00  1.01789228e-01 
 1.05600000e+00  1.42800000e+00  1.70762118e+00  1.01769140e-01 
 1.05700000e+00  1.42850000e+00  1.70763456e+00  1.01749095e-01 
 1.05800000e+00  1.42900000e+00  1.70764785e+00  1.01729095e-01 
 1.05900000e+00  1.42950000e+00  1.70766104e+00  1.01709138e-01 
 1.06000000e+00  1.43000000e+00  1.70767413e+00  1.01689224e-01 
 1.06100000e+00  1.43050000e+00  1.70768714e+00  1.01669352e-01 
 1.06200000e+00  1.43100000e+00  1.70770005e+00  1.01649522e-01 
 1.06300000e+00  1.43150000e+00  1.70771287e+00  1.01629734e-01 
 1.06400000e+00  1.43200000e+00  1.70772559e+00  1.01609987e-01 
 1.06500000e+00  1.43250000e+00  1.70773823e+00  1.01590280e-01 
 1.06600000e+00  1.43300000e+00  1.70775077e+00  1.01570613e-01 
 1.06700000e+00  1.43350000e+00  1.70776322e+00  1.01550986e-01 
 1.06800000e+00  1.43400000e+00  1.70777559e+00  1.01531398e-01 
 1.06900000e+00  1.43450000e+00  1.70778786e+00  1.01511848e-01 
 1.07000000e+00  1.43500000e+00  1.70780004e+00  1.01492337e-01 
 1.07100000e+00  1.43550000e+00  1.70781214e+00  1.01472863e-01 
 1.07200000e+00  1.43600000e+00  1.70782414e+00  1.01453427e-01 
 1.07300000e+00  1.43650000e+00  1.70783606e+00  1.01434027e-01 
 1.07400000e+00  1.43700000e+00  1.70784789e+00  1.01414664e-01 
 1.07500000e+00  1.43750000e+00  1.70785964e+00  1.01395337e-01 
 1.07600000e+00  1.43800000e+00  1.70787129e+00  1.01376045e-01 
 1.07700000e+00  1.43850000e+00  1.70788286e+00  1.01356788e-01 
 1.07800000e+00  1.43900000e+00  1.70789435e+00  1.01337566e-01 
 1.07900000e+00  1.43950000e+00  1.70790574e+00  1.01318378e-01 
 1.08000000e+00  1.44000000e+00  1.70791706e+00  1.01299224e-01 
 1.08100000e+00  1.44050000e+00  1.70792829e+00  1.01280103e-01 
 1.08200000e+00  1.44100000e+00  1.70793943e+00  1.01261015e-01 
 1.08300000e+00  1.44150000e+00  1.70795049e+00  1.01241959e-01 
 1.08400000e+00  1.44200000e+00  1.70796146e+00  1.01222935e-01 
 1.08500000e+00  1.44250000e+00  1.70797236e+00  1.01203943e-01 
 1.08600000e+00  1.44300000e+00  1.70798317e+00  1.01184982e-01 
 1.08700000e+00  1.44350000e+00  1.70799389e+00  1.01166052e-01 
 1.08800000e+00  1.44400000e+00  1.70800454e+00  1.01147152e-01 
 1.08900000e+00  1.44450000e+00  1.70801510e+00  1.01128282e-01 
 1.09000000e+00  1.44500000e+00  1.70802558e+00  1.01109442e-01 
 1.09100000e+00  1.44550000e+00  1.70803598e+00  1.01090631e-01 
 1.09200000e+00  1.44600000e+00  1.70804630e+00  1.01071849e-01 
 1.09300000e+00  1.44650000e+00  1.70805654e+00  1.01053095e-01 
 1.09400000e+00  1.44700000e+00  1.70806670e+00  1.01034369e-01 
 1.09500000e+00  1.44750000e+00  1.70807678e+00  1.01015670e-01 
 1.09600000e+00  1.44800000e+00  1.70808678e+00  1.00996999e-01 
 1.09700000e+00  1.44850000e+00  1.70809671e+00  1.00978355e-01 
 1.09800000e+00  1.44900000e+00  1.70810655e+00  1.00959737e-01 
 1.09900000e+00  1.44950000e+00  1.70811631e+00  1.00941145e-01 
 1.10000000e+00  1.45000000e+00  1.70812600e+00  1.00922579e-01 
 1.10100000e+00  1.45050000e+00  1.70813561e+00  1.00904038e-01 
 1.10200000e+00  1.45100000e+00  1.70814514e+00  1.00885522e-01 
 1.10300000e+00  1.45150000e+00  1.70815459e+00  1.00867030e-01 
 1.10400000e+00  1.45200000e+00  1.70816397e+00  1.00848563e-01 
 1.10500000e+00  1.45250000e+00  1.70817327e+00  1.00830119e-01 
 1.10600000e+00  1.45300000e+00  1.70818250e+00  1.00811699e-01 
 1.10700000e+00  1.45350000e+00  1.70819165e+00  1.00793303e-01 
 1.10800000e+00  1.45400000e+00  1.70820072e+00  1.00774928e-01 
 1.10900000e+00  1.45450000e+00  1.70820972e+00  1.00756577e-01 
 1.11000000e+00  1.45500000e+00  1.70821864e+00  1.00738247e-01 
 1.11100000e+00  1.45550000e+00  1.70822749e+00  1.00719939e-01 
 1.11200000e+00  1.45600000e+00  1.70823627e+00  1.00701652e-01 
 1.11300000e+00  1.45650000e+00  1.70824497e+00  1.00683386e-01 
 1.11400000e+00  1.45700000e+00  1.70825359e+00  1.00665141e-01 
 1.11500000e+00  1.45750000e+00  1.70826215e+00  1.00646917e-01 
 1.11600000e+00  1.45800000e+00  1.70827063e+00  1.00628712e-01 
 1.11700000e+00  1.45850000e+00  1.70827904e+00  1.00610527e-01 
 1.11800000e+00  1.45900000e+00  1.70828737e+00  1.00592361e-01 
 1.11900000e+00  1.45950000e+00  1.70829563e+00  1.00574214e-01 
 1.12000000e+00  1.46000000e+00  1.70830383e+00  1.00556086e-01 
 1.12100000e+00  1.46050000e+00  1.70831195e+00  1.00537977e-01 
 1.12200000e+00  1.46100000e+00  1.70831999e+00  1.00519885e-01 
 1.12300000e+00  1.46150000e+00  1.70832797e+00  1.00501811e-01 
 1.12400000e+00  1.46200000e+00  1.70833588e+00  1.00483754e-01 
 1.12500000e+00  1.46250000e+00  1.70834371e+00  1.00465715e-01 
 1.12600000e+00  1.46300000e+00  1.70835148e+00  1.00447692e-01 
 1.12700000e+00  1.46350000e+00  1.70835917e+00  1.00429685e-01 
 1.12800000e+00  1.46400000e+00  1.70836680e+00  1.00411695e-01 
 1.12900000e+00  1.46450000e+00  1.70837435e+00  1.00393721e-01 
 1.13000000e+00  1.46500000e+00  1.70838184e+00  1.00375762e-01 
 1.13100000e+00  1.46550000e+00  1.70838926e+00  1.00357818e-01 
 1.13200000e+00  1.46600000e+00  1.70839660e+00  1.00339889e-01 
 1.13300000e+00  1.46650000e+00  1.70840388e+00  1.00321975e-01 
 1.13400000e+00  1.46700000e+00  1.70841110e+00  1.00304075e-01 
 1.13500000e+00  1.46750000e+00  1.70841824e+00  1.00286189e-01 
 1.13600000e+00  1.46800000e+00  1.70842531e+00  1.00268317e-01 
 1.13700000e+00  1.46850000e+00  1.70843232e+00  1.00250459e-01 
 1.13800000e+00  1.46900000e+00  1.70843926e+00  1.00232613e-01 
 1.13900000e+00  1.46950000e+00  1.70844614e+00  1.00214781e-01 
 1.14000000e+00  1.47000000e+00  1.70845294e+00  1.00196961e-01 
 1.14100000e+00  1.47050000e+00  1.70845968e+00  1.00179153e-01 
 1.14200000e+00  1.47100000e+00  1.70846635e+00  1.00161357e-01 
 1.14300000e+00  1.47150000e+00  1.70847296e+00  1.00143574e-01 
 1.14400000e+00  1.47200000e+00  1.70847950e+00  1.00125801e-01 
 1.14500000e+00  1.47250000e+00  1.70848598e+00  1.00108040e-01 
 1.14600000e+00  1.47300000e+00  1.70849239e+00  1.00090290e-01 
 1.14700000e+00  1.47350000e+00  1.70849873e+00  1.00072551e-01 
 1.14800000e+00  1.47400000e+00  1.70850501e+00  1.00054822e-01 
 1.14900000e+00  1.47450000e+00  1.70851123e+00  1.00037103e-01 
 1.15000000e+00  1.47500000e+00  1.70851737e+00  1.00019394e-01 
 1.15100000e+00  1.47550000e+00  1.70852346e+00  1.00001695e-01 
 1.15200000e+00  1.47600000e+00  1.70852948e+00  9.99840055e-02 
 1.15300000e+00  1.47650000e+00  1.70853544e+00  9.99663248e-02 
 1.15400000e+00  1.47700000e+00  1.70854133e+00  9.99486531e-02 
 1.15500000e+00  1.47750000e+00  1.70854716e+00  9.99309900e-02 
 1.15600000e+00  1.47800000e+00  1.70855292e+00  9.99133354e-02 
 1.15700000e+00  1.47850000e+00  1.70855863e+00  9.98956889e-02 
 1.15800000e+00  1.47900000e+00  1.70856427e+00  9.98780503e-02 
 1.15900000e+00  1.47950000e+00  1.70856984e+00  9.98604194e-02 
 1.16000000e+00  1.48000000e+00  1.70857536e+00  9.98427959e-02 
 1.16100000e+00  1.48050000e+00  1.70858081e+00  9.98251796e-02 
 1.16200000e+00  1.48100000e+00  1.70858620e+00  9.98075703e-02 
 1.16300000e+00  1.48150000e+00  1.70859152e+00  9.97899678e-02 
 1.16400000e+00  1.48200000e+00  1.70859679e+00  9.97723717e-02 
 1.16500000e+00  1.48250000e+00  1.70860199e+00  9.97547819e-02 
 1.16600000e+00  1.48300000e+00  1.70860713e+00  9.97371981e-02 
 1.16700000e+00  1.48350000e+00  1.70861221e+00  9.97196202e-02 
 1.16800000e+00  1.48400000e+00  1.70861723e+00  9.97020480e-02 
 1.16900000e+00  1.48450000e+00  1.70862219e+00  9.96844811e-02 
 1.17000000e+00  1.48500000e+00  1.70862709e+00  9.96669194e-02 
 1.17100000e+00  1.48550000e+00  1.70863193e+00  9.96493626e-02 
 1.17200000e+00  1.48600000e+00  1.70863670e+00  9.96318106e-02 
 1.17300000e+00  1.48650000e+00  1.70864142e+00  9.96142631e-02 
 1.17400000e+00  1.48700000e+00  1.70864608e+00  9.95967199e-02 
 1.17500000e+00  1.48750000e+00  1.70865067e+00  9.95791808e-02 
 1.17600000e+00  1.48800000e+00  1.70865521e+00  9.95616456e-02 
 1.17700000e+00  1.48850000e+00  1.70865969e+00  9.95441142e-02 
 1.17800000e+00  1.48900000e+00  1.70866410e+00  9.95265862e-02 
 1.17900000e+00  1.48950000e+00  1.70866846e+00  9.95090615e-02 
 1.18000000e+00  1.49000000e+00  1.70867276e+00  9.94915400e-02 
 1.18100000e+00  1.49050000e+00  1.70867700e+00  9.94740213e-02 
 1.18200000e+00  1.49100000e+00  1.70868119e+00  9.94565054e-02 
 1.18300000e+00  1.49150000e+00  1.70868531e+00  9.94389919e-02 
 1.18400000e+00  1.49200000e+00  1.70868937e+00  9.94214808e-02 
 1.18500000e+00  1.49250000e+00  1.70869338e+00  9.94039719e-02 
 1.18600000e+00  1.49300000e+00  1.70869733e+00  9.93864649e-02 
 1.18700000e+00  1.49350000e+00  1.70870122e+00  9.93689597e-02 
 1.18800000e+00  1.49400000e+00  1.70870505e+00  9.93514561e-02 
 1.18900000e+00  1.49450000e+00  1.70870883e+00  9.93339539e-02 
 1.19000000e+00  1.49500000e+00  1.70871255e+00  9.93164529e-02 
 1.19100000e+00  1.49550000e+00  1.70871621e+00  9.92989530e-02 
 1.19200000e+00  1.49600000e+00  1.70871981e+00  9.92814540e-02 
 1.19300000e+00  1.49650000e+00  1.70872336e+00  9.92639557e-02 
 1.19400000e+00  1.49700000e+00  1.70872685e+00  9.92464579e-02 
 1.19500000e+00  1.49750000e+00  1.70873029e+00  9.92289605e-02 
 1.19600000e+00  1.49800000e+00  1.70873366e+00  9.92114633e-02 
 1.19700000e+00  1.49850000e+00  1.70873698e+00  9.91939662e-02 
 1.19800000e+00  1.49900000e+00  1.70874025e+00  9.91764689e-02 
 1.19900000e+00  1.49950000e+00  1.70874346e+00  9.91589714e-02 
 1.20000000e+00  1.50000000e+00  1.70874661e+00  9.91414734e-02 
 1.20100000e+00  1.50050000e+00  1.70874971e+00  9.91239749e-02 
 1.20200000e+00  1.50100000e+00  1.70875275e+00  9.91064755e-02 
 1.20300000e+00  1.50150000e+00  1.70875574e+00  9.90889753e-02 
 1.20400000e+00  1.50200000e+00  1.70875867e+00  9.90714740e-02 
 1.20500000e+00  1.50250000e+00  1.70876155e+00  9.90539715e-02 
 1.20600000e+00  1.50300000e+00  1.70876437e+00  9.90364677e-02 
 1.20700000e+00  1.50350000e+00  1.70876714e+00  9.90189624e-02 
 1.20800000e+00  1.50400000e+00  1.70876985e+00  9.90014554e-02 
 1.20900000e+00  1.50450000e+00  1.70877251e+00  9.89839466e-02 
 1.21000000e+00  1.50500000e+00  1.70877511e+00  9.89664360e-02 
 1.21100000e+00  1.50550000e+00  1.70877766e+00  9.89489232e-02 
 1.21200000e+00  1.50600000e+00  1.70878015e+00  9.89314083e-02 
 1.21300000e+00  1.50650000e+00  1.70878259e+00  9.89138910e-02 
 1.21400000e+00  1.50700000e+00  1.70878498e+00  9.88963713e-02 
 1.21500000e+00  1.50750000e+00  1.70878732e+00  9.88788490e-02 
 1.21600000e+00  1.50800000e+00  1.70878960e+00  9.88613239e-02 
 1.21700000e+00  1.50850000e+00  1.70879182e+00  9.88437961e-02 
 1.21800000e+00  1.50900000e+00  1.70879400e+00  9.88262652e-02 
 1.21900000e+00  1.50950000e+00  1.70879612e+00  9.88087312e-02 
 1.22000000e+00  1.51000000e+00  1.70879819e+00  9.87911940e-02 
 1.22100000e+00  1.51050000e+00  1.70880020e+00  9.87736535e-02 
 1.22200000e+00  1.51100000e+00  1.70880216e+00  9.87561096e-02 
 1.22300000e+00  1.51150000e+00  1.70880407e+00  9.87385620e-02 
 1.22400000e+00  1.51200000e+00  1.70880593e+00  9.87210108e-02 
 1.22500000e+00  1.51250000e+00  1.70880774e+00  9.87034557e-02 
 1.22600000e+00  1.51300000e+00  1.70880949e+00  9.86858968e-02 
 1.22700000e+00  1.51350000e+00  1.70881119e+00  9.86683338e-02 
 1.22800000e+00  1.51400000e+00  1.70881284e+00  9.86507668e-02 
